,objective_name,data_name,dimension,idx_rep,solver_name,stop_val,time,objective_value_func,objective_inner_value,objective_outer_value,objective_d_inner,objective_d_value,objective_value,objective_min_var,env-OMP_NUM_THREADS,platform,platform-architecture,platform-release,platform-version,system-cpus,system-processor,system-ram (GB),version-cuda,version-numpy,version-scipy
213,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",2550,5.228282350000079,2.088798943156982,3.106359981595999,2.088795133519872,5.944923779184324e-05,-3.8096371102191995e-06,5.760189690078314e-08,-3.2810957439501696,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
214,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",2600,5.326175393000135,2.0887984649784537,3.1049904248863514,2.088798806655301,8.034446887195605e-05,3.416768472597198e-07,2.3291083085291847e-08,-3.2835322011203623,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
215,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",2650,5.424204715000116,2.08879824465465,3.1039586972327027,2.0887982557052025,6.814767892922084e-05,1.1050552473079733e-08,7.576114105562782e-09,-3.285371304695736,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
216,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",2700,5.5230005540000775,2.0887981546087415,3.102039741702256,2.088801929536094,2.7306491888510283e-05,3.774927352484525e-06,1.1783841538677467e-09,-3.288800321964819,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
217,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",2750,5.621495747000061,2.0887981462650136,3.1029686695679644,2.0887988144440506,2.9620315612722512e-05,6.681790369889029e-07,5.918510613891875e-10,-3.287139036220034,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
218,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",2800,5.719678291000051,2.0887982635585383,3.101092006333876,2.0888026218029894,9.277253214163594e-05,4.3582444511081064e-06,8.833056538028305e-09,-3.290497900383804,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
219,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",2850,5.817220269000067,2.08879841480477,3.1003693251636446,2.088798078531128,1.603323750097379e-05,-3.362736418210943e-07,1.9417715162543314e-08,-3.291794152950873,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
220,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",2900,5.916310787000064,2.088798217836675,3.1037735317611017,2.0887969284495367,9.073936555618228e-05,-1.2893871383923283e-06,5.6694678113632386e-09,-3.285701707676775,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
221,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",2950,6.014517368000064,2.088798574442761,3.105364131791771,2.0887969236964823,4.4079134337306594e-05,-1.6507462787807015e-06,3.1124386431676946e-08,-3.2828668209741663,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
222,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3000,6.116092278000018,2.088798607759723,3.1054682797672406,2.0887977601043026,1.235179239875906e-05,-8.476554205216758e-07,3.351133000220297e-08,-3.2826814597596004,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
223,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3050,6.232421144999989,2.0887981385644996,3.102692406455626,2.0887953158610904,4.636449595700565e-05,-2.822703409233185e-06,4.712616087253387e-11,-3.287632835696531,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
224,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3100,6.330672237000009,2.0887982812695878,3.1041771330312447,2.0887985607767527,4.809933272417239e-05,2.795071649686065e-07,1.0181899850624742e-08,-3.284981667527539,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
225,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3150,6.430018755000027,2.088798138069245,3.1026388627433246,2.088796805125791,3.2543849786825316e-05,-1.3329434542797003e-06,1.2125330838995117e-11,-3.287728565986727,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
226,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3200,6.527922413000013,2.0887981469092654,3.1021842595876485,2.0887986106791394,7.190947643736392e-05,4.637698740594942e-07,6.357609460954664e-10,-3.288541702880408,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
227,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3250,6.625916367000009,2.088798221956327,3.1013636716009874,2.0887991392876937,1.7533244178550626e-05,9.173313668675576e-07,5.914072456844509e-09,-3.2900110150811694,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
228,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3300,6.723079499999976,2.0887982504913873,3.1011716916090664,2.088796974718189,3.625874144765334e-05,-1.2757731981949405e-06,7.916632340046212e-09,-3.2903550588666253,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
229,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3350,6.820879712999961,2.088798142173641,3.102308561358222,2.0887987406571167,6.535172487316901e-05,5.984834756667112e-07,3.017924744128183e-10,-3.2883193067429106,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
230,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3400,6.919362620999969,2.088798137899523,3.102577951495033,2.088794068680728,2.096211402988684e-05,-4.069218795255125e-06,1.3344874175455873e-13,-3.287837479619384,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
231,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3450,7.019657419999973,2.088798501375359,3.100046690627893,2.088792712784948,0.00013768164054244814,-5.788590411004435e-06,2.5460912783664097e-08,-3.2923733799198,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
232,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3500,7.118450317999965,2.0887982898370985,3.1009434235902424,2.0888002076612437,2.0299692368479874e-05,1.917824145269975e-06,1.0674961203406077e-08,-3.2907642751125854,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
233,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3550,7.217390673999958,2.0887981659261388,3.10187921961263,2.0887940574252095,4.577106331756652e-05,-4.108500929245196e-06,1.975374949583127e-09,-3.289087659796332,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
234,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3600,7.314621626999923,2.088798137920514,3.1026038641960176,2.088796473948231,1.8506745194156757e-05,-1.6639722826283787e-06,1.6164157965677048e-12,-3.2877911441657726,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
235,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3650,7.414409624999877,2.088798143087891,3.1028869081882884,2.088793022560481,7.948318159684138e-05,-5.120527410085174e-06,3.670235002399514e-10,-3.2872851595249415,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
236,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3700,7.513697023999896,2.0887982403243677,3.1039305223947853,2.0888002503715533,6.0397404460307095e-05,2.0100471855855062e-06,7.268132323830349e-09,-3.2854215708477024,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
237,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3750,7.611199736999886,2.0887983601922073,3.104567803501747,2.088797834536731,5.5506890266805276e-05,-5.256554764798693e-07,1.5807227419136592e-08,-3.2842851609352315,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
238,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3800,7.708260526999879,2.0887983139055666,3.1043491957592835,2.088797792107851,2.8310000061465598e-05,-5.217977157023768e-07,1.2506751613605054e-08,-3.2846748482148067,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
239,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3850,7.80554426699986,2.0887983516904907,3.104529494580648,2.0887988113798786,7.635066421996809e-05,4.596893878883179e-07,1.520074642047195e-08,-3.2843534428732375,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
240,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3900,7.903903246999839,2.088798653434344,3.1056052307294695,2.0887939118297956,3.4969026730249074e-05,-4.741604548552658e-06,3.678557393961777e-08,-3.2824377679874677,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
241,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",3950,8.001745166999868,2.0887989955996558,3.1064810066661552,2.088800644221099,5.571956507652802e-05,1.648621443361975e-06,6.137775230852087e-08,-3.2808807041454036,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
242,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga_z]",4000,8.099720181999892,2.088799403931116,3.107318681298668,2.0888018945554214,1.6561473341934272e-05,2.490624305462319e-06,9.084893593929487e-08,-3.279393482961855,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
